PropertyID,SquareFeet,Address,BHKNumber,Latitude,Longitude,PriceInLakhs,AgentID
P1353,1390.176089,"Polayathodu,Kollam",2,8.878787,76.610665,75,Anonymous_agent
P1354,591.9661734,"Majorda,Goa",1,15.31611,73.91972,28,Anonymous_agent
P1355,1387.163561,"Singanallur,Coimbatore",2,11.00031,77.023028,67,Anonymous_agent
P1356,1050.013816,"Cheroor,Thrissur",2,10.549149,76.232785,38,Anonymous_agent
P1357,1452.564685,"Salaiya,Bhopal",3,23.150756,77.443534,32,Anonymous_agent
P1358,1000,"4th Block Rajajinagar,Bangalore",2,12.994478,77.554634,60,Anonymous_agent
P1359,909.9181074,"Chikkalasandra,Bangalore",2,12.913505,77.549853,50,Anonymous_agent
P1360,1550,"Sector-6 Jankipuram Extension,Lucknow",3,26.936933,80.941263,62,Anonymous_agent
P1361,950.0351865,"New Santoshpur,Kolkata",2,22.491938,88.386889,27,Anonymous_agent
P1362,1000,"Ida Scheme No-140,Indore",2,22.709203,75.911973,33,Anonymous_agent
P1363,1525.087693,"Malad-w,Mumbai",3,19.174783,72.836925,200,Anonymous_agent
P1364,850.0772798,"Koradi Road,Nagpur",2,21.241889,79.107774,16.5,Anonymous_agent
P1365,1150.22656,"Hoshiarpur Road,Jalandhar",2,31.53222,75.91722,33,Anonymous_agent
P1366,1098.018211,"Sri Venkateshpura Layout,Bangalore",2,13.160993,77.819184,82,Anonymous_agent
P1367,871.2121212,"Chinsurah,Kolkata",2,22.8877,88.3967,23,Anonymous_agent
P1368,3987.467958,"Diwalipura,Vadodara",3,22.30287,73.158703,140,Anonymous_agent
P1369,1600,"Lakadganj,Nagpur",3,21.151313,79.126071,80,Anonymous_agent
P1370,979.9651568,"Keshwapur,Hubli",2,15.366381,75.151669,45,Anonymous_agent
P1371,1400.124456,"Shri Nagar,Indore",2,22.729423,75.890451,45,Anonymous_agent
P1372,2179.944511,"150 Feet Ring Road,Rajkot",3,22.282765,70.776496,110,Anonymous_agent
P1373,1157.894737,"Mogappair,Chennai",2,13.07265,80.176063,110,Anonymous_agent
P1374,1024.231826,"Eroor,Kochi",2,9.965402,76.33268,41,Anonymous_agent
P1375,1729.462631,"Vivekananda Nagar,Kota",3,12.276748,76.622649,56,Anonymous_agent
P1376,670.1152128,"Katrap,Maharashtra",1,19.169986,73.225171,28.5,Anonymous_agent
P1377,540.0671435,"Dasprakash Road,Ooty",3,11.40861,76.69389,37,Anonymous_agent
P1378,849.7011102,"Guru Teg Bahadur Nagar,Mohali",2,30.75501,76.640515,19.9,Anonymous_agent
P1379,385.0385039,"Kalyan (East),Lalitpur",1,19.223942,73.139554,35,Anonymous_agent
P1380,520.1342282,"Rajgurunagar,Pune",1,18.86667,73.9,15.5,Anonymous_agent
P1381,859.1885442,"Varadarajapuram,Chennai",2,12.916559,80.070176,36,Anonymous_agent
P1382,1050.135501,"Visalakshi Nagar,Visakhapatnam",2,17.757841,83.343512,62,Anonymous_agent
P1383,1198.156682,"R.T. Nagar,Bangalore",2,13.0189,77.5963,78,Anonymous_agent
P1384,850.0772798,"Dadi Ka Phatak,Jaipur",2,26.968933,75.755339,22,Anonymous_agent
P1385,1059.897573,"Abbigere,Bangalore",2,13.07667,77.525,47.6,Anonymous_agent
P1386,650.0091001,"Colaba,Mumbai",1,18.9069,72.8106,250,Anonymous_agent
P1387,1305.343511,"Pipla,Maharashtra",2,18.926923,76.001044,34.2,Anonymous_agent
P1388,890.2929351,"Rajni Nagar,Bhandara",2,21.18333,80,15.5,Anonymous_agent
P1389,1299.967501,"Benson Town,Bangalore",2,12.9985,77.6044,120,Anonymous_agent
P1390,769.9414844,"Cit Nagar East,Chennai",2,13.010897,80.224622,100,Anonymous_agent
P1391,1379.944802,"Bailey Road,Patna",3,25.61,85.14139,60,Anonymous_agent
P1392,1100.110011,"Tatibandh,Raipur",2,21.261566,81.573254,40,Anonymous_agent
P1393,598.0265125,"Hegganahalli cross,Bangalore",2,13.000489,77.502341,60,Anonymous_agent
P1394,1251.21872,"Sector-92 Mohali,Mohali",2,30.709322,76.670001,38.5,Anonymous_agent
P1395,1208.014143,"Ratnagiri Nagar,Guntur",2,16.324317,80.400707,41,Anonymous_agent
P1396,2736.842105,"Jayanagar,Bangalore",4,12.925,77.595,260,Anonymous_agent
P1397,1371.963522,"Adyar,Chennai",3,13.0063,80.2574,170,Anonymous_agent
P1398,433.0376003,"Shastradhara Road IT Park Raja Ram Vihar,Dehradun",1,30.335216,78.013538,20.5,Anonymous_agent
P1399,420.5838694,"Khazoor Gaon,Barabanki",1,26.955878,81.107692,8.5,Anonymous_agent
P1400,1035.10351,"Trimurti Nagar,Nagpur",2,21.111835,79.038732,46,Anonymous_agent
P1401,1186.834054,"Mahim (West),Maharashtra",2,19.038516,72.840041,450,Anonymous_agent
P1402,560.0814664,"Kaulkhed,Akola",1,20.785242,77.281398,16.5,Anonymous_agent
P1403,1490.041052,"Fatima Nagar,Pune",3,18.502635,73.900739,98,Anonymous_agent
P1404,952.3809524,"Velachery,Chennai",2,12.982389,80.223183,62.6,Anonymous_agent
P1405,5777.777778,"Sansarpur,Jalandhar",4,31.265946,75.62148,130,Anonymous_agent
P1406,1617.357002,"Morabadi,Ranchi",3,23.398893,85.335374,57.4,Anonymous_agent
P1407,950.1187648,"Karade Khurd,Lalitpur",1,23.950839,79.057817,36,Anonymous_agent
P1408,783.1325301,"New Barrakpur,Kolkata",2,22.680731,88.442807,15.6,Anonymous_agent
P1409,627.3972603,"Igatpuri,Maharashtra",1,19.7,73.55,22.9,Anonymous_agent
P1410,1125,"Tindlu,Bangalore",2,13.069548,77.563542,72,Anonymous_agent
P1411,667.090216,"New Sanghvi,Pune",2,18.57942,73.815235,42,Anonymous_agent
P1412,600.1091107,"Khamariya,Bhilai",2,21.201983,81.374348,11,Anonymous_agent
P1413,1100.025582,"Bhatar,Surat",2,18.92764,73.166178,43,Anonymous_agent
P1414,952.154249,"Yadav Nagar,Nagpur",2,21.211041,79.192412,40,Anonymous_agent
P1415,807.3631519,"Nagoa,Goa",1,48.134195,11.584111,50,Anonymous_agent
P1416,1711.662647,"Sector 11 Kharghar,Lalitpur",3,19.037971,73.070481,220,Anonymous_agent
P1417,1200.218221,"Mahuva,Bhavnagar",3,21.0833,71.8,22,Anonymous_agent
P1418,949.8367468,"Gandhinagar,Gwalior",2,23.22,72.68,32,Anonymous_agent
P1419,1150.137132,"Samata Nagar,Mumbai",3,19.206252,72.962035,130,Anonymous_agent
P1420,1515.151515,"NIT Layout, Pratap Nagar,Nagpur",3,21.116978,79.058407,60,Anonymous_agent
P1421,850.0303582,"Reshim Bagh,Nagpur",2,21.133445,79.1103,28,Anonymous_agent
P1422,1641.458553,"Sector 26 Vashi,Lalitpur",2,28.576347,77.335084,140,Anonymous_agent
P1423,506.0216577,"Taltala,Kolkata",1,22.128691,88.504832,50,Anonymous_agent
P1424,1750.58548,"Shambhoo Khurd,Rajpura",3,30.434205,76.674988,29.9,Anonymous_agent
P1425,1300.102775,"Sector-24 Dharuhera,Dharuhera",2,28.22,76.78,25.3,Anonymous_agent
P1426,2000,"Vaishali Nagar,Ajmer",3,26.487383,74.626901,55,Anonymous_agent
P1427,5300.259713,"Armane Nagar,Bangalore",4,13.02375,77.577852,1000,Anonymous_agent
P1428,1067.25735,"Sector 2B Vasundhara,Ghaziabad",2,30.762317,76.792426,53,Anonymous_agent
P1429,1100.244499,"Torwa,Bilaspur",2,22.06372,82.191853,27,Anonymous_agent
P1430,750,"Hazrat ganj,Lucknow",2,27.651998,79.206622,30,Anonymous_agent
P1431,678,"Keshav Nagar,Maharashtra",1,20.259661,79.018077,33.9,Anonymous_agent
P1432,750,"Bansdroni,Kolkata",2,22.470809,88.363181,22.5,Anonymous_agent
P1433,990.0990099,"Gomti Nagar,Lucknow",2,26.851,81.0011,36,Anonymous_agent
P1434,1200,"Modinagar,Ghaziabad",3,28.840215,77.58006,27,Anonymous_agent
P1435,955.2401747,"Rasane Nagar,Ahmednagar",2,18.47713,73.939908,35,Anonymous_agent
P1436,1030.078286,"Baliguma,Jamshedpur",3,22.839412,86.250123,25,Anonymous_agent
P1437,900.1956947,"MULLAI NAGAR MARUTHAMALAI ROAD,Coimbatore",2,11.040054,76.86655,23,Anonymous_agent
P1438,1800.643087,"528,Palwal,Palwal",3,28.14306,77.32694,28,Anonymous_agent
P1439,1111.111111,"Giri Nagar,Bangalore",3,12.9396,77.5452,75,Anonymous_agent
P1440,1200.300075,"Haribhau Upadhyay Nagar Extension,Ajmer",3,26.483302,74.602211,32,Anonymous_agent
P1441,1000,"Ramlal Bazaar,Kolkata",2,22.52004,88.365365,50,Anonymous_agent
P1442,983.1230542,"Vanagaram,Chennai",2,13.062455,80.156453,60,Anonymous_agent
P1443,950.1187648,"Sector-49 Noida,Noida",2,28.564519,77.366816,16,Anonymous_agent
P1444,680.2721088,"Ramnagar,Valsad",1,20.63333,72.93333,9,Anonymous_agent
P1445,1036.050666,"Katraj Kondhwa Road,Pune",2,18.433704,73.853275,63.8,Anonymous_agent
P1446,700.0840101,"Purba Putiary,Kolkata",2,22.46493,88.351662,50,Anonymous_agent
P1447,1000,"Sector 23 Ulwe,Maharashtra",2,18.663883,73.767663,75,Anonymous_agent
P1448,900.0109757,"Bhusari Colony,Pune",2,18.51065,73.789259,82,Anonymous_agent
P1449,1345.575431,"Majra,Dehradun",3,30.2903,78.0016,85,Anonymous_agent
P1450,680.0649614,"Agaram,Chennai",2,13.084529,79.851274,33.5,Anonymous_agent
P1451,400,"NIT Layout,Nagpur",1,21.116312,79.038827,11.5,Anonymous_agent
P1452,1218.161683,"Ghatikia,Bhubaneswar",2,20.26895,85.763542,55,Anonymous_agent
P1453,759.4361073,"Gotal Pajri,Nagpur",2,21,79,16.7,Anonymous_agent
P1454,834.2022941,"Noombal Icon,Chennai",2,13.049073,80.135156,32,Anonymous_agent
P1455,1300.390117,"Swarna Jayanti Nagar,Aligarh",3,27.892383,78.101489,40,Anonymous_agent
P1456,800,"vasantam nagar,Avadi,Chennai",2,13.021267,80.183237,20,Anonymous_agent
P1457,862.0689655,"Hoskote,Bangalore",2,13.07,77.8,38,Anonymous_agent
P1458,680.0518135,"Sector-20B Airoli,Lalitpur",1,28.38451,77.311096,63,Anonymous_agent
P1459,817.3207037,"West Tambaram,Chennai",2,12.93,80.11,30.2,Anonymous_agent
P1460,1079.812207,"Marripalem,Visakhapatnam",2,17.741536,83.252042,46,Anonymous_agent
P1461,500,"shivaji nagar dahivali,Karjat",1,18.928027,73.147112,17,Anonymous_agent
P1462,42500,"Dharga,Hosur",10,12.72,77.82,0.85,Anonymous_agent
P1463,1550.137252,"Sector-104 Gurgaon,Gurgaon",2,28.474616,76.990309,96,Anonymous_agent
P1464,985.0789512,"Periyar Nagar,Erode",2,11.33266,77.723634,68,Anonymous_agent
P1465,792.9515419,"Tngo colony, nanganallur,Chennai",2,12.9779,80.189,45,Anonymous_agent
P1466,2928.147759,"Vasant Vihar,Mumbai",5,19.043732,72.90372,390,Anonymous_agent
P1467,1000,"Santa Inez,Panaji",2,15.488365,73.819757,75,Anonymous_agent
P1468,1149.825784,"Sector - 51 Bhiwadi,Bhiwadi",2,28.78333,76.13333,33,Anonymous_agent
P1469,900.0163639,"Ram Nagar North Extension,Chennai",2,17.719321,83.30872,55,Anonymous_agent
P1470,1566.951567,"Perumalpuram,Tirunelveli",3,8.72889,77.70806,55,Anonymous_agent
P1471,1012.01771,"Sector-13 Kopar Khairane,Lalitpur",2,29.134525,75.734764,160,Anonymous_agent
P1472,1000,"Uttarahalli,Bangalore",2,12.90579,77.54264,55,Anonymous_agent
P1473,1150.202977,"Vidhyadhar Nagar,Jaipur",3,26.959353,75.779194,51,Anonymous_agent
P1474,1390.008058,"Kakadev,Kanpur",3,26.476277,80.289155,69,Anonymous_agent
P1475,1550.208237,"Kaulagarh,Dehradun",3,30.353144,78.013118,67,Anonymous_agent
P1476,8300.084457,"Shanthala Nagar,Bangalore",5,12.9732,77.5999,2850,Anonymous_agent
P1477,684.9315068,"Kalyanpur,Rudrapur",2,29.296099,78.858737,15,Anonymous_agent
P1478,1202.711568,"Sector-58 Seawoods,Lalitpur",2,28.606007,77.359111,220,Anonymous_agent
P1479,1840.324763,"Race Course Road,Vadodara",3,22.3146,73.1643,68,Anonymous_agent
P1480,3333.015903,"Sector-59 Gurgaon,Gurgaon",4,28.406685,77.105253,350,Anonymous_agent
P1481,1185.22602,"New Nawpara,Kolkata",3,22.55361,87.984436,43,Anonymous_agent
P1482,3223.961312,"Cunningham Road,Bangalore",3,12.985866,77.595663,620,Anonymous_agent
P1483,1349.872309,"Patrakar Colony,Jaipur",3,22.471606,70.061222,37,Anonymous_agent
P1484,595.1068988,"Bhim Nagar,Pune",1,17.926,73.8013,27,Anonymous_agent
P1485,1210.464662,"Kotra,Ajmer",3,26.474702,74.595478,31,Anonymous_agent
P1486,1035.001882,"Kenchenahalli,Bangalore",2,13.1195,77.5837,55,Anonymous_agent
P1487,1572.018078,"Mogappair West,Chennai",3,13.077741,80.164903,160,Anonymous_agent
P1488,2678.874195,"Piplya Kumar,Indore",4,22.761472,75.911242,79,Anonymous_agent
P1489,1353.053702,"Bhakti Park,Lalitpur",2,19.02767,72.88001,290,Anonymous_agent
P1490,1223.34848,"Thrippunithura,Ernakulam",3,9.946434,76.347436,35,Anonymous_agent
P1491,446.8980021,"Rashmi Khand Sharda Nagar,Lucknow",2,26.780508,80.929056,17,Anonymous_agent
P1492,1270.207852,"Vijay Nagar,Ghaziabad",2,28.650735,77.4224,33,Anonymous_agent
P1493,534.0646651,"Devkhope,Palghar",1,19.729989,72.808779,18.5,Anonymous_agent
P1494,1378.461538,"Jeppinamogaru,Mangalore",3,12.848056,74.866457,44.8,Anonymous_agent
P1495,1177.336277,"Sector 21C Faridabad,Faridabad",3,28.4317,77.2987,80,Anonymous_agent
P1496,1598.113208,"Nolambur,Chennai",3,13.071197,80.170051,84.7,Anonymous_agent
P1497,1103.102476,"Barrackpore,Kolkata",3,22.75,88.36667,35.2,Anonymous_agent
P1498,1329.080276,"Mira Bhayandar,Mumbai",2,19.259521,72.883037,100,Anonymous_agent
P1499,1304.064334,"Sowripalayam,Coimbatore",3,11.013335,77.009775,60,Anonymous_agent
P1500,1015.123265,"Rajkumar Layout,Bangalore",2,12.531147,76.904285,49,Anonymous_agent
P1501,2200.62351,"R.S.Puram,Coimbatore",4,11.013061,76.950136,120,Anonymous_agent
P1502,940.3107114,"Duggirala,Tenali",2,16.243,80.64,23,Anonymous_agent
P1503,1185.067514,"Murugeshpalya,Bangalore",2,12.9576,77.6562,74.6,Anonymous_agent
P1504,1369.387755,"Sector-144 Noida,Noida",3,28.493232,77.434566,67.1,Anonymous_agent
P1505,2149.959688,"Sector-104 Mohali,Mohali",4,30.652036,76.686017,80,Anonymous_agent
P1506,3280.182232,"Panch Pakhadi,Maharashtra",6,20.928222,79.842268,360,Anonymous_agent
P1507,592.0783993,"Ganga Nagar,Meerut",2,29.005329,77.755632,29,Anonymous_agent
P1508,1163.56383,"Sector-34A Kharghar,Lalitpur",2,30.723966,76.766104,140,Anonymous_agent
P1509,1000,"Sector-17 Kalamboli,Lalitpur",2,30.739541,76.782158,80,Anonymous_agent
P1510,1505.069708,"Ram Nagar,Ghaziabad",2,28.691959,76.937293,95,Anonymous_agent
P1511,3259.259259,"Sector-110 Gurgaon,Gurgaon",4,28.503556,77.020124,220,Anonymous_agent
P1512,1255.230126,"Rajkishor Nagar,Bilaspur",2,22.084258,82.186452,33,Anonymous_agent
P1513,930.0595238,"mangamuru road,Ongole",2,15.492375,79.977829,25,Anonymous_agent
P1514,625,"Opp reliance market, near ram lila maidan,Surat",1,21.193352,72.851857,15,Anonymous_agent
P1515,670.0554529,"Shewalewadi,Pune",1,18.486057,73.973718,29,Anonymous_agent
P1516,1339.141659,"Dagapur,Siliguri",2,26.741803,88.395904,41.5,Anonymous_agent
P1517,1170,"Khardah,Kolkata",3,22.72,88.38,35.1,Anonymous_agent
P1518,650.0171057,"Koproli,Raigad",1,18.753059,73.067228,38,Anonymous_agent
P1519,844.7368421,"Danapur,Patna",2,25.63333,85.05,32.1,Anonymous_agent
P1520,550,"Hotgi,Solapur",1,17.58333,75.98333,22,Anonymous_agent
P1521,1424.020986,"Bharathi Nagar,Bangalore",2,11.954995,79.830243,76,Anonymous_agent
P1522,740.1812689,"Saligrama,Udupi",1,13.500946,74.697713,24.5,Anonymous_agent
P1523,1649.862511,"Ashok Nagar,Vijayawada",3,16.481141,80.688775,72,Anonymous_agent
P1524,1250,"Dhakuria,Kolkata",3,22.509911,88.356659,110,Anonymous_agent
P1525,810.1016727,"Shakti Udyog Nagar,Palghar",2,19.708959,72.784433,24.7,Anonymous_agent
P1526,1800.720288,"Borsad Chokdi,Anand",1,22.414402,72.90369,15,Anonymous_agent
P1527,1300.025491,"Mahammadpur Kazi,Muzaffarpur",3,26.088505,85.365175,51,Anonymous_agent
P1528,1330.180313,"Near Rtc Bus Depo,Ongole",2,15.5,80.05,45,Anonymous_agent
P1529,1900.078239,"Keshava Nagar,Bangalore",3,12.972015,77.563021,170,Anonymous_agent
P1530,686.9881711,"Fatehabad Road,Agra",2,27.1,78.19,15.1,Anonymous_agent
P1531,700.1909612,"Lajpat Nagar - Ghaziabad,Ghaziabad",2,28.467299,77.028895,22,Anonymous_agent
P1532,1255.230126,"Puthur,Palakkad",2,10.78624,76.66378,45,Anonymous_agent
P1533,700.1647446,"Magadi Road,Bangalore",2,12.97494,77.564159,17,Anonymous_agent
P1534,1139.088729,"New Thillai Nagar,Coimbatore",2,10.818481,78.680732,38,Anonymous_agent
P1535,8638.743455,"Ramakrishnapuram Secunderabad,Secunderabad",2,17.441856,78.502111,33,Anonymous_agent
P1536,44117.64706,"Bodhan,Nizamabad",7,18.67,77.9,120,Anonymous_agent
P1537,345.0309643,"Diva,Lalitpur",1,28.534155,77.243195,35.1,Anonymous_agent
P1538,547.5,"Sector-37C Gurgaon,Gurgaon",2,28.45122,76.985149,21.9,Anonymous_agent
P1539,850.19056,"Manjari Budruk,Pune",2,18.539235,73.875126,29,Anonymous_agent
P1540,403.125,"Alikia,Puri",1,19.833966,85.851018,12.9,Anonymous_agent
P1541,1246.105919,"Hoshangabad Road,Bhopal",3,22.75,77.72,36,Anonymous_agent
P1542,1175.088132,"Nawadih,Dhanbad",3,23.810398,86.222799,20,Anonymous_agent
P1543,1489.129356,"Sector-62 Gurgaon,Gurgaon",2,28.407632,77.084393,150,Anonymous_agent
P1544,920,"Bhattakufer,Shimla",2,31.10333,77.17222,23,Anonymous_agent
P1545,1480.132073,"Pashan,Pune",2,18.5442,73.7948,130,Anonymous_agent
P1546,399.5354239,"Shelwadi,Palghar",1,19.706982,72.80809,17.2,Anonymous_agent
P1547,1250,"Action Area 1C,Kolkata",3,22.577072,88.462457,60,Anonymous_agent
P1548,687.6948469,"Marol,Maharashtra",2,19.111438,72.878724,150,Anonymous_agent
P1549,970.8295351,"Jakhiya,Indore",2,22.808778,75.861639,21.3,Anonymous_agent
P1550,1062.959935,"Kamshet,Pune",2,18.756363,73.539082,65,Anonymous_agent
P1551,1075.017527,"Sector-126 Mohali,Mohali",2,30.756258,76.655851,46,Anonymous_agent
P1552,1050.080775,"Bagmugaliya,Bhopal",2,23.19046,77.473795,26,Anonymous_agent
P1553,1400.180668,"Seegehalli,Bangalore",3,12.817956,77.452539,62,Anonymous_agent
P1554,1198.214286,"Sector-68 Gurgaon,Gurgaon",2,28.376683,77.047179,67.1,Anonymous_agent
P1555,1600,"Green Garden Layout,Bangalore",3,15.35003,75.125744,60,Anonymous_agent
P1556,1256.281407,"Sector-14 Taloja,Mumbai",2,28.390964,77.334229,50,Anonymous_agent
P1557,950.0285009,"Govindpuri,Gwalior",2,26.205239,78.203214,50,Anonymous_agent
P1558,1805.054152,"Kaikondrahalli,Bangalore",3,12.9143,77.6764,150,Anonymous_agent
P1559,1457.253886,"Kakkanad near CSEZ and Kendriya Bhavan,Ernakulam",3,42.55833,1.55528,45,Anonymous_agent
P1560,727.0168856,"Brahmand,Maharashtra",1,20.833141,79.664092,62,Anonymous_agent
P1561,482.2198276,"Karveer Nagar,Kolhapur",1,16.7,74.23333,17.9,Anonymous_agent
P1562,1837.859914,"Chembur Gaothan,Mumbai",3,19.069359,72.900638,360,Anonymous_agent
P1563,930.0329089,"Kalamboli Tal. Panvel,Raigad",2,19.024,73.103,65,Anonymous_agent
P1564,600,"Udyog Nagar,Pune",1,21.721344,73.001615,48,Anonymous_agent
P1565,949.9934028,"Charmwood Village,Faridabad",2,28.494181,77.290609,72,Anonymous_agent
P1566,350.0269251,"back side of Lokanath temple,Puri",1,27.846364,-82.841985,13,Anonymous_agent
P1567,77615.50473,"Ghorpadi,Maharashtra",3,18.520209,73.905065,8450,Anonymous_agent
P1568,1166.666667,"Gwarighat,Jabalpur",2,23.10806,79.92833,17.5,Anonymous_agent
P1569,1345.037519,"Satya Nagar,Bhubaneswar",3,20.2814,85.849075,95,Anonymous_agent
P1570,1500.750375,"Narayanpur,Kolkata",2,22.40107,88.5424,60,Anonymous_agent
P1571,1075.599262,"Mahawadiya,Bhopal",3,23.11702,77.39529,17.5,Anonymous_agent
P1572,1340.074313,"Ganesh Nagar,Maharashtra",3,21.135078,79.114744,220,Anonymous_agent
P1573,1322.204776,"Sector-94 Noida,Noida",2,28.55182,77.324137,160,Anonymous_agent
P1574,750.1172058,"Tandalja,Vadodara",2,22.285525,73.153862,32,Anonymous_agent
P1575,550,"Triveni Nagar,Jaipur",1,26.888436,80.926113,16.5,Anonymous_agent
P1576,890.5852417,"Manek Nagar,Jamnagar",2,22.245556,73.085224,17.5,Anonymous_agent
P1577,2100.656455,"Ali Nagar Dhorra,Aligarh",5,27.917376,78.099967,48,Anonymous_agent
P1578,880.938642,"Nanmangalam,Chennai",2,12.940685,80.177022,45.8,Anonymous_agent
P1579,627.6150628,"Besa,Nagpur",3,21.080409,79.098334,30,Anonymous_agent
P1580,1485.253554,"Gunadala,Vijayawada",3,16.515343,80.654311,70,Anonymous_agent
P1581,2635.277583,"Sai Gardens,Bangalore",3,32.126322,76.541845,150,Anonymous_agent
P1582,666.0323501,"Kirkatwadi,Pune",1,18.437138,73.794801,35,Anonymous_agent
P1583,1321.81599,"Sasni Gate,Aligarh",3,27.865695,78.067543,32.9,Anonymous_agent
P1584,1214.329083,"Poonam Gardens,Mumbai",3,19.019766,72.853818,100,Anonymous_agent
P1585,1511.144692,"Sanewadi,Pune",3,18.089811,74.276733,120,Anonymous_agent
P1586,866.6666667,"Thakur complex,Maharashtra",2,18.51306,76.87528,130,Anonymous_agent
P1587,879.091155,"Ashok Nagar,Allahabad",2,25.470837,81.824653,65,Anonymous_agent
P1588,1274.74002,"Kaza,Guntur",3,16.3906,80.5425,38,Anonymous_agent
P1589,1149.73262,"Prithviraj Nagar,Nagpur",3,26.900156,75.695342,43,Anonymous_agent
P1590,1074.193548,"Sanmitra Nagar,Ratnagiri",3,16.995379,73.304153,33.3,Anonymous_agent
P1591,950.1689189,"Dalhousie Cantonment,Dalhousie",2,32.537765,75.967628,45,Anonymous_agent
P1592,647.2491909,"Butibori MIDC,Nagpur",2,20.735825,78.632859,10,Anonymous_agent
P1593,1454.349583,"Pedakakani,Guntur",2,16.3422,80.4911,54,Anonymous_agent
P1594,700.1909612,"Kosamba,Surat",1,21.450988,72.967103,11,Anonymous_agent
P1595,896.6510623,"Siddipet,Siddipet",2,18.1,78.85,24.9,Anonymous_agent
P1596,1500,"Jayalakshmipuram,Mysore",3,12.321934,76.623079,75,Anonymous_agent
P1597,1000,"Ganeshpur,Belgaum",2,15.866183,74.470984,30,Anonymous_agent
P1598,1452.282158,"Parvat Patiya,Surat",3,21.372623,73.254962,49,Anonymous_agent
P1599,1260.675071,"Sector - 1 Dharuhera,Dharuhera",2,28.211607,76.787033,31,Anonymous_agent
P1600,1100.296234,"Soma Talav,Vadodara",2,22.273345,73.232995,26,Anonymous_agent
P1601,1896.034129,"Chikkagubbi,Bangalore",3,13.083227,77.66279,120,Anonymous_agent
P1602,979.4776119,"Khorlim,Goa",2,15.595677,73.800991,42,Anonymous_agent
P1603,2100.210021,"Saproon,Solan",3,30.92,77.12,70,Anonymous_agent
P1604,548.3028721,"Sawantwadi,Sindhudurg",1,15.963927,73.998901,16.8,Anonymous_agent
P1605,1223.657376,"Labhandi,Raipur",2,21.241299,81.699326,36,Anonymous_agent
P1606,1825.557809,"Vemali,Vadodara",3,22.35962,73.187321,45,Anonymous_agent
P1607,584.9908073,"Sainath Nagar,Pune",1,18.628795,73.852993,35,Anonymous_agent
P1608,1518.218623,"Bank More,Dhanbad",3,23.883763,87.125381,45,Anonymous_agent
P1609,420.0610998,"Sector-87 Noida,Noida",1,28.527249,77.412523,16.5,Anonymous_agent
P1610,1603.031186,"BJB Nagar,Bhubaneswar",3,20.250918,85.844657,110,Anonymous_agent
P1611,1803.833145,"Sector-48 Gurgaon,Gurgaon",3,28.415742,77.028867,160,Anonymous_agent
P1612,883.1321754,"Krishna Nagar,Pondicherry",2,11.952025,79.823971,30,Anonymous_agent
P1613,910.0837277,"Mohan Nagar,Nagpur",2,21.159018,79.085738,50,Anonymous_agent
P1614,629.0684317,"Sion (West),Maharashtra",2,19.044874,72.863405,230,Anonymous_agent
P1615,815.0851582,"Kandigai,Chennai",2,13.234221,80.212829,33.5,Anonymous_agent
P1616,1118.257261,"Mirzapur,Darbhanga",2,26.018827,85.91829,53.9,Anonymous_agent
P1617,900.0382995,"Bapod,Vadodara",2,22.304805,73.23414,23.5,Anonymous_agent
P1618,1204.013378,"Nagasandra,Bangalore",2,13.041421,77.500532,90,Anonymous_agent
P1619,1187.08452,"Vasanthapuram neat maharishi vidhya Mandir school,Chennai",3,13.074579,80.23544,50,Anonymous_agent
P1620,398.0099502,"Doddanagamangala,Bangalore",1,12.858602,77.679339,200,Anonymous_agent
P1621,1330.082022,"Kopara,Mumbai",2,19.932263,86.097721,120,Anonymous_agent
P1622,1200.120012,"Chilakaluripeta,Guntur",2,16.08917,80.16722,40,Anonymous_agent
P1623,1894.986182,"Gopalapura,Bangalore",3,13.152958,77.426875,240,Anonymous_agent
P1624,650.0541712,"Gujarat Housing Board,Rajkot",2,21.727799,70.439387,12,Anonymous_agent
P1625,1188.242652,"Beside Ramkrishna Hospital, Opp- JAINAM VIHAR,Raipur",2,26.339449,84.282491,38,Anonymous_agent
P1626,1364.877161,"Civil Lines,Allahabad",2,25.4513,81.828,90,Anonymous_agent
P1627,350.1094092,"Madhuban Bapudham,Ghaziabad",1,28.707966,77.487603,8,Anonymous_agent
P1628,2550,"Tejpur Gadbadi,Indore",4,22.727957,76.470966,91.8,Anonymous_agent
P1629,1047.668937,"Sector 4 Kharghar,Mumbai",2,19.031757,73.061962,100,Anonymous_agent
P1630,560.0672081,"Warchiwadi, Achara, Tal- Malvan,Sindhudurg",1,16.05654,73.46875,20,Anonymous_agent
P1631,1160.037879,"Brahmin Street Near To Mahila Police Station,Kadapa",2,-6.239325,106.801507,49,Anonymous_agent
P1632,2283.539486,"Anna Nagar,Chennai",3,13.0846,80.2179,240,Anonymous_agent
P1633,1150.22656,"Suresh nagar,Kakinada",2,16.977352,82.251217,33,Anonymous_agent
P1634,699.6163394,"Upper Bazaar, Ponda,Goa",1,15.4,74.02,31,Anonymous_agent
P1635,1909.059354,"Anantapura,Bangalore",3,13.1156,77.5652,110,Anonymous_agent
P1636,1007.947277,"Shilphata,Maharashtra",2,18.798889,73.323278,52,Anonymous_agent
P1637,1800.327332,"Navratna Complex,Udaipur",3,24.58333,73.68333,55,Anonymous_agent
